year,quarter,market,dur_stay,mode,purpose,area,Visits (000s),Spend (£m),Nights (000s),sample
2017,January-March,Poland,1-3  nights,Air,Miscellaneous, LONDON,1.344179213,0.095647886,21.94814014,2
2017,January-March,Poland,1-3  nights,Sea,Business, LONDON,16.50465798,0.412133619,20.04427814,14
2017,January-March,Poland,1-3  nights,Tunnel,Business, LONDON,3.14368099,0.215379506,6.700054109,3
2017,January-March,Poland,4-7  nights,Air,Holiday, LONDON,4.763122708,1.295620203,26.80374706,4
2017,January-March,Poland,4-7  nights,Air,Business, LONDON,1.333636522,0.440383106,3.166086912,1
2017,January-March,Poland,4-7  nights,Air,VFR, LONDON,20.73417351,5.830612183,94.04721761,13
2017,January-March,Poland,4-7  nights,Sea,Holiday, LONDON,1.173089027,0.351926714,4.69235611,1
2017,January-March,Poland,4-7  nights,Sea,Business, LONDON,1.173089027,0.235790893,4.69235611,1
2017,January-March,Poland,4-7  nights,Sea,VFR, LONDON,1.173089027,0.2346178,8.211623192,1
2017,January-March,Poland,8-14 nights,Air,Holiday, LONDON,0.331514806,0.249890849,3.727633715,1
2017,January-March,Poland,8-14 nights,Air,Business, LONDON,3.17305547,1.723811328,33.51994729,3
2017,January-March,Poland,8-14 nights,Air,VFR, LONDON,2.088205099,0.511473559,26.15189552,2
2017,January-March,Poland,8-14 nights,Tunnel,VFR, LONDON,1.632583976,0.263662316,18.77471638,2
2017,January-March,Poland,15+  nights,Air,VFR, LONDON,3.164036751,0.606107175,68.25497246,2
2017,January-March,Poland,15+  nights,Sea,VFR, LONDON,2.075062037,0.365329079,23.27928925,2
2017,January-March,Serbia,4-7  nights,Air,Business, LONDON,1.752761245,2.091400385,6.449865341,1
2017,January-March,Serbia,15+  nights,Air,VFR, LONDON,1.736377001,0.604259193,32.99116135,1
2017,January-March,Serbia,15+  nights,Tunnel,VFR, LONDON,0.982933998,0.106480062,2.948801994,1
2017,January-March,Bulgaria,1-3  nights,Air,Business, LONDON,0.429076374,0.12187919,1.765760541,1
2017,January-March,Bulgaria,1-3  nights,Air,VFR, LONDON,8.650604486,2.396636069,37.629547,3
2017,January-March,Bulgaria,1-3  nights,Air,Miscellaneous, LONDON,0.579834998,0.062622182,0.579834998,1
2017,January-March,Bulgaria,1-3  nights,Tunnel,Holiday, LONDON,2.024718046,0.253089756,2.024718046,1
2017,January-March,Bulgaria,1-3  nights,Tunnel,Business, LONDON,1.098405004,0.109840497,3.295214891,1
2017,January-March,Bulgaria,4-7  nights,Air,VFR, LONDON,2.20965606,1.00413695,17.43132496,2
2017,January-March,Bulgaria,8-14 nights,Air,VFR, LONDON,2.085415363,0.069918111,29.61220741,1
2017,January-March,Romania,1-3  nights,Air,Holiday, LONDON,9.042325258,3.556382701,25.58619428,6
2017,January-March,Romania,1-3  nights,Air,Business, LONDON,4.339199543,4.902003467,9.969211102,6
2017,January-March,Romania,1-3  nights,Air,VFR, LONDON,4.008039236,0.401744433,10.16775465,2
2017,January-March,Romania,1-3  nights,Air,Miscellaneous, LONDON,1.939586997,0.048489675,5.818760872,1
2017,January-March,Romania,1-3  nights,Sea,Holiday, LONDON,1.173089027,0.782450378,2.346178055,1
2017,January-March,Romania,1-3  nights,Sea,Business, LONDON,12.12836576,2.050597238,16.77629209,10
2017,January-March,Romania,1-3  nights,Tunnel,Business, LONDON,7.016472459,2.457675129,12.62624037,4
2017,January-March,Romania,1-3  nights,Tunnel,VFR, LONDON,1.914696991,0.693788022,4.111506879,2
2017,January-March,Romania,4-7  nights,Air,Holiday, LONDON,6.932992697,2.494238898,36.23979235,4
2017,January-March,Romania,4-7  nights,Air,VFR, LONDON,15.21008277,3.501547586,88.55192947,6
2017,January-March,Romania,4-7  nights,Sea,Business, LONDON,1.208642602,0.017533975,1.195343852,1
2017,January-March,Romania,8-14 nights,Air,Holiday, LONDON,3.730052352,2.399882913,29.94296122,2
2017,January-March,Romania,8-14 nights,Air,VFR, LONDON,7.588672072,4.490104657,99.8684535,4
2017,January-March,Romania,8-14 nights,Sea,VFR, LONDON,1.173089027,0.219190836,1.173089027,1
2017,January-March,Romania,8-14 nights,Tunnel,Holiday, LONDON,0.816291988,0.420390368,11.42808819,1
2017,January-March,Romania,15+  nights,Air,Business, LONDON,2.733881265,6.321203411,151.33639,2
2017,January-March,Romania,15+  nights,Air,VFR, LONDON,7.760247946,2.825167414,305.7555771,4
2017,January-March,Romania,15+  nights,Air,Study, LONDON,1.177099943,3.397110701,134.1894073,1
2017,January-March,Romania,15+  nights,Sea,Holiday, LONDON,1.173089027,1.776056767,35.19266891,1
2017,January-March,Romania,15+  nights,Sea,VFR, LONDON,1.173089027,2.347351074,52.78900528,1
2017,January-March,Romania,15+  nights,Tunnel,Holiday, LONDON,1.098405004,1.099503398,21.96809959,1
2017,January-March,Hungary,1-3  nights,Air,Holiday, LONDON,8.369785011,2.636995941,23.16976798,5
2017,January-March,Hungary,1-3  nights,Air,Business, LONDON,9.000295103,4.262793899,14.6606026,9
2017,January-March,Hungary,1-3  nights,Air,Miscellaneous, LONDON,0.362491012,0.020299496,0.362491012,1
2017,January-March,Hungary,1-3  nights,Sea,Business, LONDON,2.366531014,0.044780912,3.539620042,2
2017,January-March,Hungary,4-7  nights,Air,Holiday, LONDON,2.917750955,0.980446428,11.67100382,2
2017,January-March,Hungary,4-7  nights,Air,Business, LONDON,4.995945632,3.750734717,20.6685729,5
2017,January-March,Hungary,8-14 nights,Air,VFR, LONDON,3.381274581,1.194569726,27.29666519,2
2017,January-March,Hungary,15+  nights,Air,Holiday, LONDON,1.358199,0.258057803,29.88037872,1
2017,January-March,Hungary,15+  nights,Air,Business, LONDON,2.7779212,1.14092052,154.7368774,1
2017,January-March,Hungary,15+  nights,Air,VFR, LONDON,0.573439121,0.168716997,11.11446381,1
2017,January-March,Hungary,15+  nights,Tunnel,VFR, LONDON,1.098405004,0.549202502,24.16490936,1
2017,January-March,Russia,1-3  nights,Air,Holiday, LONDON,1.575074911,2.892501116,4.593050957,2
2017,January-March,Russia,1-3  nights,Air,Business, LONDON,2.254464388,3.465303421,6.683580399,2
2017,January-March,Russia,1-3  nights,Air,VFR, LONDON,0.731848419,1.540384293,2.087007999,1
2017,January-March,Russia,1-3  nights,Air,Miscellaneous, LONDON,3.280853093,1.111143172,3.922506988,5
2017,January-March,Russia,1-3  nights,Tunnel,Business, LONDON,2.024718046,2.026742697,2.024718046,1
2017,January-March,Russia,4-7  nights,Air,Holiday, LONDON,4.077474892,3.64381288,18.91571426,5
2017,January-March,Russia,4-7  nights,Air,Business, LONDON,1.127232194,1.54140985,5.569650173,1
2017,January-March,Russia,4-7  nights,Air,VFR, LONDON,1.463696837,1.704742908,6.956693649,2
2017,January-March,Russia,8-14 nights,Air,Holiday, LONDON,2.604928851,5.294299304,22.78857517,3
2017,January-March,Russia,8-14 nights,Air,VFR, LONDON,0.731848419,0.228342354,3.478346825,1
2017,January-March,Russia,15+  nights,Air,Holiday, LONDON,4.079471827,3.461317539,89.88778305,2
2017,January-March,Russia,15+  nights,Air,VFR, LONDON,1.634493113,0.119896409,39.58421898,2
2017,January-March,Other Western Europe,1-3  nights,Air,Holiday, LONDON,2.077662766,0.785088241,4.14319551,2
2017,January-March,Other Western Europe,1-3  nights,Air,Business, LONDON,4.701978087,2.597872447,9.619905055,6
2017,January-March,Other Western Europe,1-3  nights,Air,VFR, LONDON,2.700006247,1.730354276,5.670122087,3
2017,January-March,Other Western Europe,1-3  nights,Air,Miscellaneous, LONDON,0.942870468,0.2222076,1.48324272,2
2017,January-March,Other Western Europe,4-7  nights,Air,Holiday, LONDON,3.655721515,2.60301847,16.2582587,5
2017,January-March,Other Western Europe,4-7  nights,Air,Business, LONDON,2.950777054,2.839800864,13.01499701,4
2017,January-March,Other Western Europe,4-7  nights,Air,VFR, LONDON,13.00054526,8.430440083,64.99892831,12
2017,January-March,Other Western Europe,4-7  nights,Air,Miscellaneous, LONDON,1.615925133,4.770733714,7.601425171,2
2017,January-March,Other Western Europe,8-14 nights,Air,Holiday, LONDON,0.573566973,0.253363311,5.70826292,1
2017,January-March,Other Western Europe,8-14 nights,Air,VFR, LONDON,2.638426483,1.473462246,28.21372628,4
2017,January-March,Other Eastern Europe,1-3  nights,Air,Holiday, LONDON,11.2131685,4.054692,32.21093941,7
2017,January-March,Other Eastern Europe,1-3  nights,Air,Business, LONDON,9.017058969,3.75790209,15.71790281,7
2017,January-March,Other Eastern Europe,1-3  nights,Air,VFR, LONDON,14.76527441,6.067653574,43.93336463,8
2017,January-March,Other Eastern Europe,1-3  nights,Air,Miscellaneous, LONDON,3.515584528,0.634090748,3.590406179,4
2017,January-March,Other Eastern Europe,1-3  nights,Sea,Business, LONDON,5.741962075,0.071100157,6.915051103,5
2017,January-March,Other Eastern Europe,1-3  nights,Tunnel,Business, LONDON,1.098405004,0.0219681,2.196810007,1
2017,January-March,Other Eastern Europe,4-7  nights,Air,Holiday, LONDON,8.203090966,4.09423662,47.59887195,6
2017,January-March,Other Eastern Europe,4-7  nights,Air,Business, LONDON,6.908258975,6.102992177,28.60949719,6
2017,January-March,Other Eastern Europe,4-7  nights,Air,VFR, LONDON,9.892397821,2.383459073,44.11670053,7
2017,January-March,Other Eastern Europe,4-7  nights,Air,Miscellaneous, LONDON,1.256051064,2.64312005,9.592996597,1
2017,January-March,Other Eastern Europe,8-14 nights,Air,Holiday, LONDON,0.692268908,0.082674183,6.890237808,1
2017,January-March,Other Eastern Europe,8-14 nights,Air,Business, LONDON,5.032249093,6.800197475,57.36446095,3
2017,January-March,Other Eastern Europe,8-14 nights,Air,VFR, LONDON,3.770912528,0.569115251,35.561373,2
2017,January-March,Other Eastern Europe,15+  nights,Air,Holiday, LONDON,1.586692631,2.220990814,37.9584915,2
2017,January-March,Other Eastern Europe,15+  nights,Air,Business, LONDON,1.76379317,5.232565522,70.11261368,2
2017,January-March,Other Eastern Europe,15+  nights,Air,VFR, LONDON,5.530501962,1.417642065,145.1815567,3
2017,January-March,USA,1-3  nights,Air,Holiday, LONDON,46.90145087,28.74265082,112.20454,67
2017,January-March,USA,1-3  nights,Air,Business, LONDON,47.69208056,44.53389736,97.98019767,97
2017,January-March,USA,1-3  nights,Air,VFR, LONDON,19.93983716,4.72610506,45.29460454,25
2017,January-March,USA,1-3  nights,Air,Miscellaneous, LONDON,38.04683626,5.809276462,38.9694159,85
2017,January-March,USA,1-3  nights,Tunnel,Holiday, LONDON,31.24460483,12.04358706,68.00806665,16
2017,January-March,USA,1-3  nights,Tunnel,Business, LONDON,8.710302353,5.569792151,17.51224709,4
2017,January-March,USA,1-3  nights,Tunnel,VFR, LONDON,1.847110987,0.369422197,1.847110987,1
2017,January-March,USA,4-7  nights,Air,Holiday, LONDON,78.16858044,61.41556431,401.8589095,141
2017,January-March,USA,4-7  nights,Air,Business, LONDON,48.57813209,71.24429155,224.0350522,101
2017,January-March,USA,4-7  nights,Air,VFR, LONDON,27.38820434,15.10775176,126.5773641,53
2017,January-March,USA,4-7  nights,Air,Miscellaneous, LONDON,4.949296921,1.290267147,21.21447086,9
2017,January-March,USA,4-7  nights,Tunnel,Holiday, LONDON,23.59603333,21.51219375,113.7967978,12
2017,January-March,USA,4-7  nights,Tunnel,Business, LONDON,2.177575588,9.899219513,9.729025841,1
2017,January-March,USA,8-14 nights,Air,Holiday, LONDON,32.3897098,29.30048631,284.2313926,62
2017,January-March,USA,8-14 nights,Air,Business, LONDON,12.19835538,28.47020251,99.62884843,26
2017,January-March,USA,8-14 nights,Air,VFR, LONDON,24.14514655,10.76120362,188.5861752,39
2017,January-March,USA,8-14 nights,Air,Study, LONDON,0.343269378,0.19863005,2.044647455,1
2017,January-March,USA,8-14 nights,Air,Miscellaneous, LONDON,2.048686385,5.37228395,15.96151304,4
2017,January-March,USA,8-14 nights,Sea,Business, LONDON,1.283541799,0.203738362,4.587711811,1
2017,January-March,USA,15+  nights,Air,Holiday, LONDON,8.33743313,8.517963488,173.7828996,14
2017,January-March,USA,15+  nights,Air,Business, LONDON,4.911946893,8.249480307,111.336278,4
2017,January-March,USA,15+  nights,Air,VFR, LONDON,9.646365196,3.954223145,210.7843755,19
2017,January-March,USA,15+  nights,Air,Study, LONDON,8.350079983,38.84017208,364.1260824,7
2017,January-March,USA,15+  nights,Air,Miscellaneous, LONDON,0.711037517,1.168136477,38.64091301,2
2017,January-March,USA,15+  nights,Sea,Study, LONDON,1.070186019,1.454382777,48.15837097,1
2017,January-March,Canada,1-3  nights,Air,Holiday, LONDON,8.759535342,6.139312305,21.13354003,10
2017,January-March,Canada,1-3  nights,Air,Business, LONDON,5.334089994,2.628338754,9.771579266,8
2017,January-March,Canada,1-3  nights,Air,Miscellaneous, LONDON,4.574545592,1.832308593,24.40810752,7
2017,January-March,Canada,1-3  nights,Sea,Business, LONDON,1.070186019,0,1.070186019,1
2017,January-March,Canada,1-3  nights,Tunnel,Holiday, LONDON,7.388443947,1.579219557,12.92977691,4
2017,January-March,Canada,4-7  nights,Air,Holiday, LONDON,11.59002772,8.357354507,57.05167651,9
2017,January-March,Canada,4-7  nights,Air,Business, LONDON,2.640046746,3.533580948,11.99457473,4
2017,January-March,Canada,4-7  nights,Air,VFR, LONDON,12.79294065,2.927681454,58.93739433,11
2017,January-March,Canada,4-7  nights,Air,Miscellaneous, LONDON,1.075530291,0.744821727,24.02750397,1
2017,January-March,Canada,4-7  nights,Sea,Holiday, LONDON,2.344964027,0.529286265,9.37985611,2
2017,January-March,Canada,4-7  nights,Tunnel,Holiday, LONDON,3.694221973,2.994166851,14.77688789,2
2017,January-March,Canada,4-7  nights,Tunnel,Business, LONDON,1.847110987,1.389027476,12.92977715,1
2017,January-March,Canada,8-14 nights,Air,Holiday, LONDON,5.852229059,3.843599308,48.13202691,9
2017,January-March,Canada,8-14 nights,Air,VFR, LONDON,15.67110699,7.552926793,123.181786,14
2017,January-March,Canada,15+  nights,Air,VFR, LONDON,2.704373002,0.83507552,30.96216339,4
2017,January-March,Mexico,1-3  nights,Air,Holiday, LONDON,1.807250649,0.606081039,4.967469335,2
2017,January-March,Mexico,1-3  nights,Air,VFR, LONDON,2.47924906,0.708025642,7.188409328,2
2017,January-March,Mexico,1-3  nights,Air,Miscellaneous, LONDON,0.575293601,0.153104931,1.668023705,1
2017,January-March,Mexico,1-3  nights,Tunnel,Holiday, LONDON,4.317447007,0.587716002,9.044990778,4
2017,January-March,Mexico,4-7  nights,Air,Holiday, LONDON,7.405445874,5.195662469,38.85543394,9
2017,January-March,Mexico,8-14 nights,Air,Holiday, LONDON,0.747579753,0.850000918,5.479526997,1
2017,January-March,Mexico,8-14 nights,Air,VFR, LONDON,2.270933449,1.203662127,26.24761391,4
2017,January-March,Brazil,1-3  nights,Air,Holiday, LONDON,5.944096804,4.077364548,15.15227795,14
2017,January-March,Brazil,1-3  nights,Air,Business, LONDON,1.728635013,0.926925525,4.83403492,4
2017,January-March,Brazil,1-3  nights,Air,VFR, LONDON,1.582443595,0.340588003,1.652312517,1
2017,January-March,Brazil,1-3  nights,Air,Miscellaneous, LONDON,2.164527059,0.402965251,2.164527059,4
2017,January-March,Brazil,1-3  nights,Sea,Holiday, LONDON,0.870324016,0.130548596,0.870324016,1
2017,January-March,Brazil,1-3  nights,Tunnel,Holiday, LONDON,7.162361145,2.914715961,20.18574667,4
2017,January-March,Brazil,4-7  nights,Air,Holiday, LONDON,6.222278446,4.952861018,32.44900525,11
2017,January-March,Brazil,4-7  nights,Air,Business, LONDON,0.349772006,0.87967658,2.098632097,1
2017,January-March,Brazil,4-7  nights,Air,VFR, LONDON,2.03343311,1.052532166,10.22931623,2
2017,January-March,Brazil,4-7  nights,Tunnel,Holiday, LONDON,7.249889851,6.762909487,32.34210062,4
2017,January-March,Brazil,8-14 nights,Air,Holiday, LONDON,5.115382552,6.902610108,43.31337059,12
2017,January-March,Brazil,8-14 nights,Air,VFR, LONDON,0.774751782,0.638699412,9.229405403,2
2017,January-March,Brazil,8-14 nights,Air,Study, LONDON,0.886165977,2.051474333,9.747825623,1
2017,January-March,Brazil,8-14 nights,Air,Miscellaneous, LONDON,0.262710005,0.078612089,1.576259971,1
2017,January-March,Brazil,8-14 nights,Sea,Miscellaneous, LONDON,0.870324016,0.870324016,6.962592125,1
2017,January-March,Brazil,15+  nights,Air,Holiday, LONDON,0.67387706,0.750335634,10.05309486,1
2017,January-March,Brazil,15+  nights,Air,Business, LONDON,0.35187,0.00527805,18.64911079,1
2017,January-March,Brazil,15+  nights,Air,VFR, LONDON,1.995430887,2.390233338,52.54932165,5
2017,January-March,Argentina,1-3  nights,Air,Holiday, LONDON,4.8489618,1.687465735,13.89074993,5
2017,January-March,Argentina,1-3  nights,Air,VFR, LONDON,0.488117009,0.202568561,1.464351058,1
2017,January-March,Argentina,1-3  nights,Air,Miscellaneous, LONDON,2.13481003,0.180520222,2.13481003,2
2017,January-March,Argentina,1-3  nights,Sea,Holiday, LONDON,1.131927967,0.056596398,2.263855934,1
2017,January-March,Argentina,1-3  nights,Tunnel,Holiday, LONDON,0.787923992,0.083519943,1.575847983,1
2017,January-March,Argentina,1-3  nights,Tunnel,Business, LONDON,1.953675032,1.953675032,5.861024857,1
2017,January-March,Argentina,4-7  nights,Air,Holiday, LONDON,6.530128598,5.52236186,30.78515947,8
2017,January-March,Argentina,4-7  nights,Air,Business, LONDON,0.458911985,0.144557282,2.75347209,1
2017,January-March,Argentina,4-7  nights,Sea,Holiday, LONDON,2.283494949,0.996778622,10.28554678,2
2017,January-March,Argentina,4-7  nights,Tunnel,Holiday, LONDON,1.953675032,1.953675032,7.814700127,1
2017,January-March,Argentina,8-14 nights,Air,Holiday, LONDON,0.772847742,0.706576154,8.122668505,2
2017,January-March,Argentina,8-14 nights,Air,Business, LONDON,0.443248004,1.114768744,3.54598403,1
2017,January-March,Argentina,8-14 nights,Air,VFR, LONDON,0.443248004,0.004178135,2.659487963,1
2017,January-March,Argentina,8-14 nights,Sea,Holiday, LONDON,1.240124941,0.719435751,7.440750122,1
2017,January-March,Argentina,15+  nights,Air,Study, LONDON,0.614579976,3.103257418,20.63777924,1
2017,January-March,Chile,1-3  nights,Air,Holiday, LONDON,2.006391406,0.996798303,6.687852502,3
2017,January-March,Chile,1-3  nights,Air,Miscellaneous, LONDON,0.756686747,0.051298194,0.74004364,1
2017,January-March,Chile,1-3  nights,Sea,Holiday, LONDON,2.263855934,0.121116295,6.791567802,2
2017,January-March,Chile,4-7  nights,Air,Holiday, LONDON,4.261125088,1.857336402,27.37334824,3
2017,January-March,Chile,8-14 nights,Sea,Holiday, LONDON,1.240124941,0.135568351,4.960499763,1
2017,January-March,Chile,15+  nights,Air,VFR, LONDON,0.572249621,0.404829673,12.55536032,2
2017,January-March,Other Central & South America,1-3  nights,Air,Holiday, LONDON,4.545447469,1.901852265,13.16715467,4
2017,January-March,Other Central & South America,1-3  nights,Air,Business, LONDON,0.331011593,0.072687417,0.312435329,1
2017,January-March,Other Central & South America,1-3  nights,Air,VFR, LONDON,3.246892631,0.606216781,4.697698891,3
2017,January-March,Other Central & South America,1-3  nights,Air,Miscellaneous, LONDON,0.908022165,0.014205624,0.888050556,1
2017,January-March,Other Central & South America,4-7  nights,Air,Holiday, LONDON,1.826736987,3.793658465,12.70190358,2
2017,January-March,Other Central & South America,4-7  nights,Air,Business, LONDON,0.912705183,1.554835051,4.070808291,2
2017,January-March,Other Central & South America,4-7  nights,Air,VFR, LONDON,0.712517679,0.133279734,3.922907948,2
